################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Final Time
#(i-0.5)*dx	(j-0.5)*dy	h[i][j]	u[i][j]	v[i][j]	h[i][j]+z[i][j]	z[i][j]	velocity_norm[i][j]	Fr[i][j] (Froude)	qx[i][j]	qy[i][j]	q[i][j]
#
2.875	    0.375	      0.0	      0.0	      0.0	 0.188643	 0.188643	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    0.625	      0.0	      0.0	      0.0	 0.183008	 0.183008	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    0.875	      0.0	      0.0	      0.0	 0.181189	 0.181189	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    1.125	      0.0	      0.0	      0.0	 0.180658	 0.180658	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    1.375	      0.0	      0.0	      0.0	 0.181294	 0.181294	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    1.625	      0.0	      0.0	      0.0	 0.184003	 0.184003	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    1.875	      0.0	      0.0	      0.0	 0.187313	 0.187313	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    2.125	      0.0	      0.0	      0.0	  0.19358	  0.19358	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    2.375	      0.0	      0.0	      0.0	 0.203608	 0.203608	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    2.625	      0.0	      0.0	      0.0	 0.210214	 0.210214	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    2.875	      0.0	      0.0	      0.0	 0.213007	 0.213007	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    3.125	      0.0	      0.0	      0.0	 0.213525	 0.213525	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    3.375	      0.0	      0.0	      0.0	 0.213372	 0.213372	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    3.625	      0.0	      0.0	      0.0	 0.217211	 0.217211	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    3.875	      0.0	      0.0	      0.0	 0.213567	 0.213567	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    4.125	      0.0	      0.0	      0.0	 0.200276	 0.200276	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    4.375	      0.0	      0.0	      0.0	 0.190216	 0.190216	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    4.625	      0.0	      0.0	      0.0	 0.179822	 0.179822	      0.0	      NaN	      0.0	      0.0	      0.0
2.875	    4.875	      0.0	      0.0	      0.0	 0.177934	 0.177934	      0.0	      NaN	      0.0	      0.0	      0.0

3.125	    0.125	      0.0	      0.0	      0.0	 0.214301	 0.214301	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    0.375	      0.0	      0.0	      0.0	 0.204366	 0.204366	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    0.625	      0.0	      0.0	      0.0	 0.198519	 0.198519	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    0.875	      0.0	      0.0	      0.0	 0.195451	 0.195451	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    1.125	      0.0	      0.0	      0.0	 0.193024	 0.193024	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    1.375	      0.0	      0.0	      0.0	 0.192918	 0.192918	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    1.625	      0.0	      0.0	      0.0	 0.197594	 0.197594	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    1.875	      0.0	      0.0	      0.0	 0.205129	 0.205129	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    2.125	      0.0	      0.0	      0.0	 0.214424	 0.214424	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    2.375	      0.0	      0.0	      0.0	 0.223481	 0.223481	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    2.625	      0.0	      0.0	      0.0	 0.228334	 0.228334	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    2.875	      0.0	      0.0	      0.0	 0.231927	 0.231927	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    3.125	      0.0	      0.0	      0.0	 0.236239	 0.236239	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    3.375	      0.0	      0.0	      0.0	 0.239123	 0.239123	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    3.625	      0.0	      0.0	      0.0	  0.24194	  0.24194	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    3.875	      0.0	      0.0	      0.0	 0.242627	 0.242627	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    4.125	      0.0	      0.0	      0.0	  0.23796	  0.23796	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    4.375	      0.0	      0.0	      0.0	 0.225584	 0.225584	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    4.625	      0.0	      0.0	      0.0	 0.210053	 0.210053	      0.0	      NaN	      0.0	      0.0	      0.0
3.125	    4.875	      0.0	      0.0	      0.0	 0.207737	 0.207737	      0.0	      NaN	      0.0	      0.0	      0.0

3.375	    0.125	      0.0	      0.0	      0.0	 0.235227	 0.235227	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    0.375	      0.0	      0.0	      0.0	 0.222209	 0.222209	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    0.625	      0.0	      0.0	      0.0	 0.212789	 0.212789	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    0.875	      0.0	      0.0	      0.0	 0.207036	 0.207036	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    1.125	      0.0	      0.0	      0.0	 0.206056	 0.206056	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    1.375	      0.0	      0.0	      0.0	 0.211433	 0.211433	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    1.625	      0.0	      0.0	      0.0	 0.221506	 0.221506	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    1.875	      0.0	      0.0	      0.0	 0.231814	 0.231814	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    2.125	      0.0	      0.0	      0.0	 0.239921	 0.239921	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    2.375	      0.0	      0.0	      0.0	 0.245067	 0.245067	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    2.625	      0.0	      0.0	      0.0	 0.246256	 0.246256	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    2.875	      0.0	      0.0	      0.0	 0.247403	 0.247403	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    3.125	      0.0	      0.0	      0.0	 0.251745	 0.251745	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    3.375	      0.0	      0.0	      0.0	 0.256187	 0.256187	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    3.625	      0.0	      0.0	      0.0	  0.25855	  0.25855	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    3.875	      0.0	      0.0	      0.0	 0.259306	 0.259306	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    4.125	      0.0	      0.0	      0.0	 0.259505	 0.259505	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    4.375	      0.0	      0.0	      0.0	  0.25592	  0.25592	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    4.625	      0.0	      0.0	      0.0	 0.246981	 0.246981	      0.0	      NaN	      0.0	      0.0	      0.0
3.375	    4.875	      0.0	      0.0	      0.0	 0.242589	 0.242589	      0.0	      NaN	      0.0	      0.0	      0.0

3.625	    0.125	      0.0	      0.0	      0.0	 0.259447	 0.259447	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    0.375	      0.0	      0.0	      0.0	 0.242818	 0.242818	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    0.625	      0.0	      0.0	      0.0	 0.227584	 0.227584	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    0.875	      0.0	      0.0	      0.0	 0.219896	 0.219896	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    1.125	      0.0	      0.0	      0.0	 0.227444	 0.227444	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    1.375	      0.0	      0.0	      0.0	 0.242693	 0.242693	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    1.625	      0.0	      0.0	      0.0	 0.256313	 0.256313	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    1.875	      0.0	      0.0	      0.0	  0.26591	  0.26591	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    2.125	      0.0	      0.0	      0.0	  0.27118	  0.27118	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    2.375	      0.0	      0.0	      0.0	 0.271168	 0.271168	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    2.625	      0.0	      0.0	      0.0	 0.266078	 0.266078	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    2.875	      0.0	      0.0	      0.0	 0.261643	 0.261643	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    3.125	      0.0	      0.0	      0.0	 0.260805	 0.260805	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    3.375	      0.0	      0.0	      0.0	  0.26225	  0.26225	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    3.625	      0.0	      0.0	      0.0	 0.265724	 0.265724	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    3.875	      0.0	      0.0	      0.0	 0.266678	 0.266678	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    4.125	      0.0	      0.0	      0.0	 0.265542	 0.265542	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    4.375	      0.0	      0.0	      0.0	 0.266989	 0.266989	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    4.625	      0.0	      0.0	      0.0	 0.266707	 0.266707	      0.0	      NaN	      0.0	      0.0	      0.0
3.625	    4.875	      0.0	      0.0	      0.0	 0.265433	 0.265433	      0.0	      NaN	      0.0	      0.0	      0.0

3.875	    0.125	      0.0	      0.0	      0.0	 0.290826	 0.290826	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    0.375	      0.0	      0.0	      0.0	 0.275127	 0.275127	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    0.625	      0.0	      0.0	      0.0	 0.260075	 0.260075	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    0.875	      0.0	      0.0	      0.0	 0.255279	 0.255279	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    1.125	      0.0	      0.0	      0.0	 0.267877	 0.267877	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    1.375	      0.0	      0.0	      0.0	 0.282183	 0.282183	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    1.625	      0.0	      0.0	      0.0	 0.289762	 0.289762	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    1.875	      0.0	      0.0	      0.0	 0.294272	 0.294272	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    2.125	      0.0	      0.0	      0.0	 0.296353	 0.296353	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    2.375	      0.0	      0.0	      0.0	 0.292511	 0.292511	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    2.625	      0.0	      0.0	      0.0	 0.283218	 0.283218	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    2.875	      0.0	      0.0	      0.0	 0.275219	 0.275219	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    3.125	      0.0	      0.0	      0.0	 0.269547	 0.269547	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    3.375	      0.0	      0.0	      0.0	 0.266587	 0.266587	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    3.625	      0.0	      0.0	      0.0	  0.26996	  0.26996	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    3.875	      0.0	      0.0	      0.0	 0.272459	 0.272459	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    4.125	      0.0	      0.0	      0.0	 0.270242	 0.270242	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    4.375	      0.0	      0.0	      0.0	 0.268969	 0.268969	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    4.625	      0.0	      0.0	      0.0	 0.269187	 0.269187	      0.0	      NaN	      0.0	      0.0	      0.0
3.875	    4.875	      0.0	      0.0	      0.0	 0.271776	 0.271776	      0.0	      NaN	      0.0	      0.0	      0.0

4.125	    0.125	      0.0	      0.0	      0.0	 0.328724	 0.328724	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    0.375	      0.0	      0.0	      0.0	 0.317692	 0.317692	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    0.625	      0.0	      0.0	      0.0	 0.308838	 0.308838	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    0.875	      0.0	      0.0	      0.0	 0.305119	 0.305119	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    1.125	      0.0	      0.0	      0.0	 0.308184	 0.308184	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    1.375	      0.0	      0.0	      0.0	 0.311188	 0.311188	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    1.625	      0.0	      0.0	      0.0	 0.311675	 0.311675	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    1.875	      0.0	      0.0	      0.0	 0.311368	 0.311368	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    2.125	      0.0	      0.0	      0.0	 0.309485	 0.309485	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    2.375	      0.0	      0.0	      0.0	 0.303514	 0.303514	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    2.625	      0.0	      0.0	      0.0	  0.29391	  0.29391	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    2.875	      0.0	      0.0	      0.0	 0.285241	 0.285241	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    3.125	      0.0	      0.0	      0.0	  0.27909	  0.27909	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    3.375	      0.0	      0.0	      0.0	 0.275812	 0.275812	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    3.625	      0.0	      0.0	      0.0	 0.277215	 0.277215	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    3.875	      0.0	      0.0	      0.0	 0.278273	 0.278273	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    4.125	      0.0	      0.0	      0.0	 0.275225	 0.275225	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    4.375	      0.0	      0.0	      0.0	 0.272051	 0.272051	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    4.625	      0.0	      0.0	      0.0	 0.271847	 0.271847	      0.0	      NaN	      0.0	      0.0	      0.0
4.125	    4.875	      0.0	      0.0	      0.0	 0.275452	 0.275452	      0.0	      NaN	      0.0	      0.0	      0.0

4.375	    0.125	      0.0	      0.0	      0.0	 0.357669	 0.357669	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    0.375	      0.0	      0.0	      0.0	 0.347955	 0.347955	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    0.625	      0.0	      0.0	      0.0	 0.340758	 0.340758	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    0.875	      0.0	      0.0	      0.0	 0.334885	 0.334885	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    1.125	      0.0	      0.0	      0.0	 0.330215	 0.330215	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    1.375	      0.0	      0.0	      0.0	 0.327583	 0.327583	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    1.625	      0.0	      0.0	      0.0	 0.325908	 0.325908	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    1.875	      0.0	      0.0	      0.0	 0.323591	 0.323591	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    2.125	      0.0	      0.0	      0.0	 0.319081	 0.319081	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    2.375	      0.0	      0.0	      0.0	 0.311631	 0.311631	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    2.625	      0.0	      0.0	      0.0	 0.302175	 0.302175	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    2.875	      0.0	      0.0	      0.0	 0.293185	 0.293185	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    3.125	      0.0	      0.0	      0.0	 0.287685	 0.287685	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    3.375	      0.0	      0.0	      0.0	 0.285746	 0.285746	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    3.625	      0.0	      0.0	      0.0	 0.285604	 0.285604	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    3.875	      0.0	      0.0	      0.0	  0.28491	  0.28491	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    4.125	      0.0	      0.0	      0.0	 0.281996	 0.281996	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    4.375	      0.0	      0.0	      0.0	 0.278241	 0.278241	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    4.625	      0.0	      0.0	      0.0	 0.276397	 0.276397	      0.0	      NaN	      0.0	      0.0	      0.0
4.375	    4.875	      0.0	      0.0	      0.0	 0.278878	 0.278878	      0.0	      NaN	      0.0	      0.0	      0.0

4.625	    0.125	      0.0	      0.0	      0.0	 0.370029	 0.370029	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    0.375	      0.0	      0.0	      0.0	 0.361729	 0.361729	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    0.625	      0.0	      0.0	      0.0	 0.355771	 0.355771	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    0.875	      0.0	      0.0	      0.0	 0.350955	 0.350955	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    1.125	      0.0	      0.0	      0.0	 0.346128	 0.346128	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    1.375	      0.0	      0.0	      0.0	 0.342604	 0.342604	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    1.625	      0.0	      0.0	      0.0	 0.339209	 0.339209	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    1.875	      0.0	      0.0	      0.0	 0.335133	 0.335133	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    2.125	      0.0	      0.0	      0.0	 0.329245	 0.329245	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    2.375	      0.0	      0.0	      0.0	  0.32048	  0.32048	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    2.625	      0.0	      0.0	      0.0	 0.310614	 0.310614	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    2.875	      0.0	      0.0	      0.0	 0.301785	 0.301785	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    3.125	      0.0	      0.0	      0.0	 0.295872	 0.295872	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    3.375	      0.0	      0.0	      0.0	  0.29364	  0.29364	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    3.625	      0.0	      0.0	      0.0	 0.293402	 0.293402	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    3.875	      0.0	      0.0	      0.0	 0.293024	 0.293024	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    4.125	      0.0	      0.0	      0.0	 0.291453	 0.291453	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    4.375	      0.0	      0.0	      0.0	 0.287194	 0.287194	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    4.625	      0.0	      0.0	      0.0	 0.281881	 0.281881	      0.0	      NaN	      0.0	      0.0	      0.0
4.625	    4.875	      0.0	      0.0	      0.0	 0.281802	 0.281802	      0.0	      NaN	      0.0	      0.0	      0.0

4.875	    0.125	      0.0	      0.0	      0.0	 0.377551	 0.377551	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    0.375	      0.0	      0.0	      0.0	 0.372246	 0.372246	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    0.625	      0.0	      0.0	      0.0	   0.3685	   0.3685	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    0.875	      0.0	      0.0	      0.0	 0.364642	 0.364642	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    1.125	      0.0	      0.0	      0.0	 0.360027	 0.360027	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    1.375	      0.0	      0.0	      0.0	 0.357112	 0.357112	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    1.625	      0.0	      0.0	      0.0	 0.353839	 0.353839	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    1.875	      0.0	      0.0	      0.0	 0.347927	 0.347927	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    2.125	      0.0	      0.0	      0.0	 0.339879	 0.339879	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    2.375	      0.0	      0.0	      0.0	 0.329282	 0.329282	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    2.625	      0.0	      0.0	      0.0	 0.317726	 0.317726	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    2.875	      0.0	      0.0	      0.0	 0.309454	 0.309454	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    3.125	      0.0	      0.0	      0.0	  0.30499	  0.30499	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    3.375	      0.0	      0.0	      0.0	  0.30303	  0.30303	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    3.625	      0.0	      0.0	      0.0	  0.30265	  0.30265	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    3.875	      0.0	      0.0	      0.0	 0.302399	 0.302399	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    4.125	      0.0	      0.0	      0.0	 0.300957	 0.300957	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    4.375	      0.0	      0.0	      0.0	 0.294774	 0.294774	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    4.625	      0.0	      0.0	      0.0	 0.286388	 0.286388	      0.0	      NaN	      0.0	      0.0	      0.0
4.875	    4.875	      0.0	      0.0	      0.0	 0.284687	 0.284687	      0.0	      NaN	      0.0	      0.0	      0.0

5.125	    0.125	      0.0	      0.0	      0.0	 0.389029	 0.389029	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    0.375	      0.0	      0.0	      0.0	 0.384089	 0.384089	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    0.625	      0.0	      0.0	      0.0	 0.379509	 0.379509	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    0.875	      0.0	      0.0	      0.0	 0.374507	 0.374507	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    1.125	      0.0	      0.0	      0.0	 0.370647	 0.370647	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    1.375	      0.0	      0.0	      0.0	  0.37032	  0.37032	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    1.625	      0.0	      0.0	      0.0	 0.369911	 0.369911	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    1.875	      0.0	      0.0	      0.0	 0.364436	 0.364436	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    2.125	      0.0	      0.0	      0.0	 0.354979	 0.354979	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    2.375	      0.0	      0.0	      0.0	 0.344339	 0.344339	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    2.625	      0.0	      0.0	      0.0	 0.333144	 0.333144	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    2.875	      0.0	      0.0	      0.0	 0.324266	 0.324266	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    3.125	      0.0	      0.0	      0.0	 0.320157	 0.320157	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    3.375	      0.0	      0.0	      0.0	 0.317425	 0.317425	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    3.625	      0.0	      0.0	      0.0	 0.314524	 0.314524	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    3.875	      0.0	      0.0	      0.0	 0.312417	 0.312417	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    4.125	      0.0	      0.0	      0.0	 0.308803	 0.308803	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    4.375	      0.0	      0.0	      0.0	 0.300328	 0.300328	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    4.625	      0.0	      0.0	      0.0	 0.291789	 0.291789	      0.0	      NaN	      0.0	      0.0	      0.0
5.125	    4.875	      0.0	      0.0	      0.0	   0.2913	   0.2913	      0.0	      NaN	      0.0	      0.0	      0.0

5.375	    0.125	      0.0	      0.0	      0.0	 0.399896	 0.399896	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    0.375	      0.0	      0.0	      0.0	 0.394863	 0.394863	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    0.625	      0.0	      0.0	      0.0	 0.390719	 0.390719	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    0.875	      0.0	      0.0	      0.0	 0.387045	 0.387045	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    1.125	      0.0	      0.0	      0.0	 0.384123	 0.384123	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    1.375	      0.0	      0.0	      0.0	 0.384075	 0.384075	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    1.625	      0.0	      0.0	      0.0	 0.385645	 0.385645	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    1.875	      0.0	      0.0	      0.0	 0.382698	 0.382698	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    2.125	      0.0	      0.0	      0.0	 0.373806	 0.373806	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    2.375	      0.0	      0.0	      0.0	 0.365837	 0.365837	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    2.625	      0.0	      0.0	      0.0	 0.359556	 0.359556	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    2.875	      0.0	      0.0	      0.0	 0.350988	 0.350988	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    3.125	      0.0	      0.0	      0.0	 0.344082	 0.344082	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    3.375	      0.0	      0.0	      0.0	 0.337529	 0.337529	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    3.625	      0.0	      0.0	      0.0	 0.329921	 0.329921	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    3.875	      0.0	      0.0	      0.0	 0.324764	 0.324764	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    4.125	      0.0	      0.0	      0.0	 0.320104	 0.320104	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    4.375	      0.0	      0.0	      0.0	 0.312307	 0.312307	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    4.625	      0.0	      0.0	      0.0	 0.305023	 0.305023	      0.0	      NaN	      0.0	      0.0	      0.0
5.375	    4.875	      0.0	      0.0	      0.0	 0.306596	 0.306596	      0.0	      NaN	      0.0	      0.0	      0.0

5.625	    0.125	      0.0	      0.0	      0.0	 0.406912	 0.406912	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    0.375	      0.0	      0.0	      0.0	 0.402892	 0.402892	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    0.625	      0.0	      0.0	      0.0	 0.401363	 0.401363	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    0.875	      0.0	      0.0	      0.0	 0.400943	 0.400943	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    1.125	      0.0	      0.0	      0.0	 0.398731	 0.398731	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    1.375	      0.0	      0.0	      0.0	 0.396945	 0.396945	      0.0	      NaN	      0.0	      0.0	      0.0
5.625	    1.625	      0.0	      0.0	      0.0	  0.39775	  0.39775	      0.0	      NaN	      0.0	      0.0	      0.0
