################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
0	   0.2398	        0	        0	8.61372e-06
0.0069607	   0.2398	        0	        0	1.01015e-05
0.0139214	   0.2398	        0	        0	1.14219e-05
0.0208821	   0.2398	        0	        0	1.26648e-05
0.0278428	   0.2398	        0	        0	1.39082e-05
0.0348035	   0.2398	        0	        0	1.51919e-05
0.0417642	   0.2398	        0	        0	1.65541e-05
0.0487249	   0.2398	        0	        0	1.79227e-05
0.0556856	   0.2398	        0	        0	1.93055e-05
0.0626463	   0.2398	        0	        0	2.07321e-05
0.069607	   0.2398	        0	        0	2.22103e-05
0.0765677	   0.2398	        0	        0	2.37497e-05
0.0835285	   0.2398	        0	        0	2.53661e-05
0.0904892	   0.2398	        0	        0	2.70854e-05
0.0974499	   0.2398	        0	        0	2.87324e-05
0.104411	   0.2398	        0	        0	3.04704e-05
0.111371	   0.2398	        0	        0	3.22602e-05
0.118332	   0.2398	        0	        0	3.41089e-05
0.125293	   0.2398	        0	        0	3.60399e-05
0.132253	   0.2398	        0	        0	3.80398e-05
0.139214	   0.2398	        0	        0	4.00345e-05
0.146175	   0.2398	        0	        0	4.2072e-05
0.153135	   0.2398	        0	        0	4.41667e-05
0.160096	   0.2398	        0	        0	4.63731e-05
0.167057	   0.2398	        0	        0	4.85615e-05
0.174018	   0.2398	        0	        0	5.07753e-05
0.180978	   0.2398	        0	        0	5.30352e-05
0.187939	   0.2398	        0	        0	5.53968e-05
0.1949	   0.2398	        0	        0	5.77639e-05
0.20186	   0.2398	        0	        0	6.01378e-05
0.208821	   0.2398	        0	        0	6.25546e-05
0.215782	   0.2398	        0	        0	6.50649e-05
0.222743	   0.2398	        0	        0	6.759e-05
0.229703	   0.2398	        0	        0	7.01138e-05
0.236664	   0.2398	        0	        0	7.26775e-05
0.243625	   0.2398	        0	        0	7.53328e-05
0.250585	   0.2398	        0	        0	7.80051e-05
0.257546	   0.2398	        0	        0	8.06738e-05
0.264507	   0.2398	        0	        0	8.33803e-05
0.271467	   0.2398	        0	        0	8.61666e-05
0.278428	   0.2398	        0	        0	8.89915e-05
0.285389	   0.2398	        0	        0	9.18006e-05
0.29235	   0.2398	        0	        0	9.46442e-05
0.29931	   0.2398	        0	        0	9.75592e-05
0.306271	   0.2398	        0	        0	0.000100532
0.313232	   0.2398	        0	        0	0.000103481
0.320192	   0.2398	        0	        0	0.000106461
0.327153	   0.2398	        0	        0	0.000109497
0.334114	   0.2398	        0	        0	0.000112668
0.341075	   0.2398	        0	        0	0.000115706
0.348035	   0.2398	        0	        0	0.00011882
0.354996	   0.2398	        0	        0	0.000121981
0.361957	   0.2398	        0	        0	0.000125238
0.368917	   0.2398	        0	        0	0.00012847
0.375878	   0.2398	        0	        0	0.000131719
0.382839	   0.2398	        0	        0	0.000135003
0.389799	   0.2398	        0	        0	0.00013836
0.39676	   0.2398	        0	        0	0.000141765
0.403721	   0.2398	        0	        0	0.000145149
0.410682	   0.2398	        0	        0	0.000148564
0.417642	   0.2398	        0	        0	0.000152026
0.424603	   0.2398	        0	        0	0.000155593
0.431564	   0.2398	        0	        0	0.000159108
0.438524	   0.2398	        0	        0	0.000162655
0.445485	   0.2398	        0	        0	0.000166237
0.452446	   0.2398	        0	        0	0.000169884
0.459406	   0.2398	        0	        0	0.000173592
0.466367	   0.2398	        0	        0	0.000177272
0.473328	   0.2398	        0	        0	0.000180982
0.480289	   0.2398	        0	        0	0.000184735
0.487249	   0.2398	        0	        0	0.000188567
0.49421	   0.2398	        0	        0	0.000192412
0.501171	   0.2398	        0	        0	0.000196255
0.508131	   0.2398	        0	        0	0.000200129
0.515092	   0.2398	        0	        0	0.000204052
0.522053	   0.2398	        0	        0	0.000208065
0.529014	   0.2398	        0	        0	0.000212049
0.535974	   0.2398	        0	        0	0.000216053
0.542935	   0.2398	        0	        0	0.000220091
0.549896	   0.2398	        0	        0	0.000224182
0.556856	   0.2398	        0	        0	0.000228368
0.563817	   0.2398	        0	        0	0.000232499
0.570778	   0.2398	        0	        0	0.000236666
0.577738	   0.2398	        0	        0	0.000240867
0.584699	   0.2398	        0	        0	0.000245121
0.59166	   0.2398	        0	        0	0.000249471
0.598621	   0.2398	        0	        0	0.000253762
0.605581	   0.2398	        0	        0	0.000258092
0.612542	   0.2398	        0	        0	0.000262455
0.619503	   0.2398	        0	        0	0.00026687
0.626463	   0.2398	        0	        0	0.000271373
0.633424	   0.2398	        0	        0	0.000275837
0.640385	   0.2398	        0	        0	0.00028033
0.647346	   0.2398	        0	        0	0.000284854
0.654306	   0.2398	        0	        0	0.000289426
0.661267	   0.2398	        0	        0	0.000294077
0.668228	   0.2398	        0	        0	0.000298724
0.675188	   0.2398	        0	        0	0.000303379
0.682149	   0.2398	        0	        0	0.000308066
0.68911	   0.2398	        0	        0	0.000312794
0.69607	   0.2398	        0	        0	0.000317589
0.703031	   0.2398	        0	        0	0.000322421
0.709992	   0.2398	        0	        0	0.00032724
0.716953	   0.2398	        0	        0	0.000332088
0.723913	   0.2398	        0	        0	0.000336974
0.730874	   0.2398	        0	        0	0.000341914
0.737835	   0.2398	        0	        0	0.000346947
0.744795	   0.2398	        0	        0	0.000351911
0.751756	   0.2398	        0	        0	0.000356923
0.758717	   0.2398	        0	        0	0.000361968
0.765677	   0.2398	        0	        0	0.000367056
0.772638	   0.2398	        0	        0	0.000372215
0.779599	   0.2398	        0	        0	0.000377393
0.78656	   0.2398	        0	        0	0.000382569
0.79352	   0.2398	        0	        0	0.000387775
0.800481	   0.2398	        0	        0	0.000393017
0.807442	   0.2398	        0	        0	0.000398312
0.814402	   0.2398	        0	        0	0.000403693
0.821363	   0.2398	        0	        0	0.000409025
0.828324	   0.2398	        0	        0	0.000414394
0.835285	   0.2398	        0	        0	0.000419795
0.842245	   0.2398	        0	        0	0.000425237
0.849206	   0.2398	        0	        0	0.000430738
0.856167	   0.2398	        0	        0	0.000436338
0.863127	   0.2398	        0	        0	0.000441825
0.870088	   0.2398	        0	        0	0.000447388
0.877049	   0.2398	        0	        0	0.000452985
0.884009	   0.2398	        0	        0	0.000458625
0.89097	   0.2398	        0	        0	0.000464331
0.897931	   0.2398	        0	        0	0.000470065
0.904892	   0.2398	        0	        0	0.000475793
0.911852	   0.2398	        0	        0	0.000481551
0.918813	   0.2398	        0	        0	0.000487343
0.925774	   0.2398	        0	        0	0.000493181
0.932734	   0.2398	        0	        0	0.000499086
0.939695	   0.2398	        0	        0	0.000505007
0.946656	   0.2398	        0	        0	0.00051093
0.953617	   0.2398	        0	        0	0.000516882
0.960577	   0.2398	        0	        0	0.000522869
0.967538	   0.2398	        0	        0	0.000528902
0.974499	   0.2398	        0	        0	0.000535002
0.981459	   0.2398	        0	        0	0.000541117
0.98842	   0.2398	        0	        0	0.000547235
0.995381	   0.2398	        0	        0	0.000553382
1.00234	   0.2398	        0	        0	0.000559564
1.0093	   0.2398	        0	        0	0.00056579
1.01626	   0.2398	        0	        0	0.000572079
1.02322	   0.2398	        0	        0	0.000578467
1.03018	   0.2398	        0	        0	0.000584708
1.03714	   0.2398	        0	        0	0.000591051
1.04411	   0.2398	        0	        0	0.000597426
1.05107	   0.2398	        0	        0	0.000603843
1.05803	   0.2398	        0	        0	0.000610319
1.06499	   0.2398	        0	        0	0.000616883
1.07195	   0.2398	        0	        0	0.00062335
1.07891	   0.2398	        0	        0	0.000629887
1.08587	   0.2398	        0	        0	0.000636456
1.09283	   0.2398	        0	        0	0.000643065
1.09979	   0.2398	        0	        0	0.000649725
1.10675	   0.2398	        0	        0	0.000656461
1.11371	   0.2398	        0	        0	0.000663158
1.12067	   0.2398	        0	        0	0.000669891
1.12763	   0.2398	        0	        0	0.000676654
1.13459	   0.2398	        0	        0	0.000683453
1.14156	   0.2398	        0	        0	0.000690298
1.14852	   0.2398	        0	        0	0.000697207
1.15548	   0.2398	        0	        0	0.000704132
1.16244	   0.2398	        0	        0	0.00071106
1.1694	   0.2398	        0	        0	0.000718018
1.17636	   0.2398	        0	        0	0.00072501
1.18332	   0.2398	        0	        0	0.000732041
1.19028	   0.2398	        0	        0	0.000739125
1.19724	   0.2398	        0	        0	0.000746286
1.2042	   0.2398	        0	        0	0.000753394
1.21116	   0.2398	        0	        0	0.000760548
1.21812	   0.2398	        0	        0	0.000767732
1.22508	   0.2398	        0	        0	0.000774952
1.23204	   0.2398	        0	        0	0.000782216
1.23901	   0.2398	        0	        0	0.000789541
1.24597	   0.2398	        0	        0	0.000796954
1.25293	   0.2398	        0	        0	0.00080424
1.25989	   0.2398	        0	        0	0.000811619
1.26685	   0.2398	        0	        0	0.00081903
1.27381	   0.2398	        0	        0	0.000826479
1.28077	   0.2398	        0	        0	0.000833975
1.28773	   0.2398	        0	        0	0.00084154
1.29469	   0.2398	        0	        0	0.000849094
1.30165	   0.2398	        0	        0	0.000856668
1.30861	   0.2398	        0	        0	0.000864272
1.31557	   0.2398	        0	        0	0.000871909
1.32253	   0.2398	        0	        0	0.000879586
1.32949	   0.2398	        0	        0	0.000887314
1.33646	   0.2398	        0	        0	0.000895114
1.34342	   0.2398	        0	        0	0.000902875
1.35038	   0.2398	        0	        0	0.000910674
1.35734	   0.2398	        0	        0	0.000918503
1.3643	   0.2398	        0	        0	0.000926366
1.37126	   0.2398	        0	        0	0.000934271
1.37822	   0.2398	        0	        0	0.000942228
1.38518	   0.2398	        0	        0	0.000950259
1.39214	   0.2398	        0	        0	0.000958233
1.3991	   0.2398	        0	        0	0.000966256
1.40606	   0.2398	        0	        0	0.00097431
1.41302	   0.2398	        0	        0	0.000982399
1.41998	   0.2398	        0	        0	0.000990528
1.42694	   0.2398	        0	        0	0.000998711
1.43391	   0.2398	        0	        0	0.00100697
1.44087	   0.2398	        0	        0	0.00101516
1.44783	   0.2398	        0	        0	0.00102341
1.45479	   0.2398	        0	        0	0.00103169
1.46175	   0.2398	        0	        0	  0.00104
1.46871	   0.2398	        0	        0	0.00104836
1.47567	   0.2398	        0	        0	0.00105676
1.48263	   0.2398	        0	        0	0.00106524
1.48959	   0.2398	        0	        0	0.00107366
1.49655	   0.2398	        0	        0	0.00108213
1.50351	   0.2398	        0	        0	0.00109064
1.51047	   0.2398	        0	        0	0.00109917
1.51743	   0.2398	        0	        0	0.00110775
1.52439	   0.2398	        0	        0	0.00111637
1.53135	   0.2398	        0	        0	0.00112507
1.53832	   0.2398	        0	        0	0.00113373
1.54528	   0.2398	        0	        0	0.00114242
1.55224	   0.2398	        0	        0	0.00115115
1.5592	   0.2398	        0	        0	0.00115991
1.56616	   0.2398	        0	        0	0.0011687
1.57312	   0.2398	        0	        0	0.00117755
1.58008	   0.2398	        0	        0	0.00118645
1.58704	   0.2398	        0	        0	0.00119535
1.594	   0.2398	        0	        0	0.00120427
1.60096	   0.2398	        0	        0	0.00121322
1.60792	   0.2398	        0	        0	0.0012222
1.61488	   0.2398	        0	        0	0.00123121
1.62184	   0.2398	        0	        0	0.00124027
1.6288	   0.2398	        0	        0	0.00124939
1.63577	   0.2398	        0	        0	0.00125858
1.64273	   0.2398	        0	        0	0.00126767
1.64969	   0.2398	        0	        0	0.00127684
1.65665	   0.2398	        0	        0	0.00128604
1.66361	   0.2398	        0	        0	0.00129528
1.67057	   0.2398	        0	        0	0.00130456
1.67753	   0.2398	        0	        0	0.00131388
1.68449	   0.2398	        0	        0	0.00132328
1.69145	   0.2398	        0	        0	0.00133262
1.69841	   0.2398	        0	        0	0.00134202
1.70537	   0.2398	        0	        0	0.00135144
1.71233	   0.2398	        0	        0	0.00136089
1.71929	   0.2398	        0	        0	0.00137039
1.72625	   0.2398	        0	        0	0.00137992
1.73322	   0.2398	        0	        0	0.00138952
1.74018	   0.2398	        0	        0	0.00139912
1.74714	   0.2398	        0	        0	0.00140873
1.7541	   0.2398	        0	        0	0.00141838
1.76106	   0.2398	        0	        0	0.00142805
1.76802	   0.2398	        0	        0	0.00143776
1.77498	   0.2398	        0	        0	0.00144751
1.78194	   0.2398	        0	        0	0.00145731
1.7889	   0.2398	        0	        0	0.00146717
1.79586	   0.2398	        0	        0	0.00147699
1.80282	   0.2398	        0	        0	0.00148685
1.80978	   0.2398	        0	        0	0.00149675
1.81674	   0.2398	        0	        0	0.00150667
1.8237	   0.2398	        0	        0	0.00151663
1.83067	   0.2398	        0	        0	0.00152664
1.83763	   0.2398	        0	        0	0.0015367
1.84459	   0.2398	        0	        0	0.00154683
1.85155	   0.2398	        0	        0	0.00155686
1.85851	   0.2398	        0	        0	0.00156697
1.86547	   0.2398	        0	        0	0.00157711
1.87243	   0.2398	        0	        0	0.00158729
1.87939	   0.2398	        0	        0	0.0015975
1.88635	   0.2398	        0	        0	0.00160776
1.89331	   0.2398	        0	        0	0.00161809
1.90027	   0.2398	        0	        0	0.00162839
1.90723	   0.2398	        0	        0	0.00163872
1.91419	   0.2398	        0	        0	0.00164908
1.92115	   0.2398	        0	        0	0.00165947
1.92812	   0.2398	        0	        0	0.0016699
1.93508	   0.2398	        0	        0	0.00168036
1.94204	   0.2398	        0	        0	0.00169088
1.949	   0.2398	        0	        0	0.00170146
1.95596	   0.2398	        0	        0	0.00171199
1.96292	   0.2398	        0	        0	0.00172257
1.96988	   0.2398	        0	        0	0.00173317
1.97684	   0.2398	        0	        0	0.00174381
1.9838	   0.2398	        0	        0	0.00175449
1.99076	   0.2398	        0	        0	0.0017652
1.99772	   0.2398	        0	        0	0.00177597
2.00468	   0.2398	        0	        0	0.0017868
2.01164	   0.2398	        0	        0	0.00179756
2.0186	   0.2398	        0	        0	0.00180839
2.02556	   0.2398	        0	        0	0.00181924
2.03253	   0.2398	        0	        0	0.00183012
2.03949	   0.2398	        0	        0	0.00184104
2.04645	   0.2398	        0	        0	0.00185201
2.05341	   0.2398	        0	        0	0.00186302
2.06037	   0.2398	        0	        0	0.00187411
2.06733	   0.2398	        0	        0	0.0018851
2.07429	   0.2398	        0	        0	0.00189617
2.08125	   0.2398	        0	        0	0.00190727
2.08821	   0.2398	        0	        0	0.0019184
2.09517	   0.2398	        0	        0	0.00192956
2.10213	   0.2398	        0	        0	0.00194077
2.10909	   0.2398	        0	        0	0.00195203
2.11605	   0.2398	        0	        0	0.00196337
2.12301	   0.2398	        0	        0	0.00197459
2.12998	   0.2398	        0	        0	0.0019859
2.13694	   0.2398	        0	        0	0.00199724
2.1439	   0.2398	        0	        0	0.00200862
2.15086	   0.2398	        0	        0	0.00202003
2.15782	   0.2398	        0	        0	0.00203148
2.16478	   0.2398	        0	        0	0.00204298
2.17174	   0.2398	        0	        0	0.00205456
2.1787	   0.2398	        0	        0	0.00206603
2.18566	   0.2398	        0	        0	0.00207758
2.19262	   0.2398	        0	        0	0.00208916
2.19958	   0.2398	        0	        0	0.00210078
2.20654	   0.2398	        0	        0	0.00211243
2.2135	   0.2398	        0	        0	0.00212412
2.22046	   0.2398	        0	        0	0.00213587
2.22743	   0.2398	        0	        0	0.00214769
2.23439	   0.2398	        0	        0	0.0021594
2.24135	   0.2398	        0	        0	0.00217119
2.24831	   0.2398	        0	        0	0.00218302
2.25527	   0.2398	        0	        0	0.00219487
2.26223	   0.2398	        0	        0	0.00220676
2.26919	   0.2398	        0	        0	0.00221869
2.27615	   0.2398	        0	        0	0.00223068
2.28311	   0.2398	        0	        0	0.00224273
2.29007	   0.2398	        0	        0	0.00225469
2.29703	   0.2398	        0	        0	0.00226672
2.30399	   0.2398	        0	        0	0.00227879
2.31095	   0.2398	        0	        0	0.00229088
2.31791	   0.2398	        0	        0	0.00230301
2.32488	   0.2398	        0	        0	0.00231518
2.33184	   0.2398	        0	        0	0.0023274
2.3388	   0.2398	        0	        0	0.00233968
2.34576	   0.2398	        0	        0	0.00235189
2.35272	   0.2398	        0	        0	0.00236417
2.35968	   0.2398	        0	        0	0.00237647
2.36664	   0.2398	        0	        0	0.0023888
2.3736	   0.2398	        0	        0	0.00240117
2.38056	   0.2398	        0	        0	0.00241357
2.38752	   0.2398	        0	        0	0.00242602
2.39448	   0.2398	        0	        0	0.00243853
2.40144	   0.2398	        0	        0	 0.002451
2.4084	   0.2398	        0	        0	0.00246351
2.41536	   0.2398	        0	        0	0.00247605
2.42233	   0.2398	        0	        0	0.00248861
2.42929	   0.2398	        0	        0	0.00250121
2.43625	   0.2398	        0	        0	0.00251385
2.44321	   0.2398	        0	        0	0.00252654
2.45017	   0.2398	        0	        0	0.00253927
2.45713	   0.2398	        0	        0	0.00255199
2.46409	   0.2398	        0	        0	0.00256474
2.47105	   0.2398	        0	        0	0.00257751
2.47801	   0.2398	        0	        0	0.00259031
2.48497	   0.2398	        0	        0	0.00260315
2.49193	   0.2398	        0	        0	0.00261602
2.49889	   0.2398	        0	        0	0.00262893
2.50585	   0.2398	        0	        0	0.00264189
2.51281	   0.2398	        0	        0	0.00265493
2.51978	   0.2398	        0	        0	0.00266784
2.52674	   0.2398	        0	        0	0.00268085
2.5337	   0.2398	        0	        0	0.00269389
2.54066	   0.2398	        0	        0	0.00270695
2.54762	   0.2398	        0	        0	0.00272005
2.55458	   0.2398	        0	        0	0.00273319
2.56154	   0.2398	        0	        0	0.00274638
2.5685	   0.2398	        0	        0	0.00275963
2.57546	   0.2398	        0	        0	0.00277281
2.58242	   0.2398	        0	        0	0.00278605
2.58938	   0.2398	        0	        0	0.00279932
2.59634	   0.2398	        0	        0	0.00281262
2.6033	   0.2398	        0	        0	0.00282595
2.61026	   0.2398	        0	        0	0.00283932
2.61722	   0.2398	        0	        0	0.00285273
2.62419	   0.2398	        0	        0	0.0028662
2.63115	   0.2398	        0	        0	0.00287964
2.63811	   0.2398	        0	        0	0.00289311
2.64507	   0.2398	        0	        0	0.00290661
2.65203	   0.2398	        0	        0	0.00292014
2.65899	   0.2398	        0	        0	0.0029337
2.66595	   0.2398	        0	        0	0.00294729
2.67291	   0.2398	        0	        0	0.00296093
2.67987	   0.2398	        0	        0	0.00297461
2.68683	   0.2398	        0	        0	0.00298836
2.69379	   0.2398	        0	        0	0.00300201
2.70075	   0.2398	        0	        0	0.00301574
2.70771	   0.2398	        0	        0	0.00302949
2.71467	   0.2398	        0	        0	0.00304328
2.72164	   0.2398	        0	        0	0.0030571
2.7286	   0.2398	        0	        0	0.00307096
2.73556	   0.2398	        0	        0	0.00308486
2.74252	   0.2398	        0	        0	0.00309882
2.74948	   0.2398	        0	        0	0.00311273
2.75644	   0.2398	        0	        0	0.00312669
2.7634	   0.2398	        0	        0	0.00314068
2.77036	   0.2398	        0	        0	0.00315469
2.77732	   0.2398	        0	        0	0.00316873
2.78428	   0.2398	        0	        0	0.00318281
2.79124	   0.2398	        0	        0	0.00319693
2.7982	   0.2398	        0	        0	0.0032111
2.80516	   0.2398	        0	        0	0.00322534
2.81212	   0.2398	        0	        0	0.00323946
2.81909	   0.2398	        0	        0	0.00325367
2.82605	   0.2398	        0	        0	0.00326791
2.83301	   0.2398	        0	        0	0.00328218
2.83997	   0.2398	        0	        0	0.00329648
2.84693	   0.2398	        0	        0	0.00331082
2.85389	   0.2398	        0	        0	0.0033252
2.86085	   0.2398	        0	        0	0.00333964
2.86781	   0.2398	        0	        0	0.00335403
2.87477	   0.2398	        0	        0	0.00336847
2.88173	   0.2398	        0	        0	0.00338293
2.88869	   0.2398	        0	        0	0.00339743
2.89565	   0.2398	        0	        0	0.00341195
2.90261	   0.2398	        0	        0	0.0034265
2.90957	   0.2398	        0	        0	0.0034411
2.91654	   0.2398	        0	        0	0.00345575
2.9235	   0.2398	        0	        0	0.00347045
2.93046	   0.2398	        0	        0	0.00348506
2.93742	   0.2398	        0	        0	0.00349975
2.94438	   0.2398	        0	        0	0.00351446
2.95134	   0.2398	        0	        0	0.00352921
2.9583	   0.2398	        0	        0	0.00354398
2.96526	   0.2398	        0	        0	0.00355879
2.97222	   0.2398	        0	        0	0.00357364
2.97918	   0.2398	        0	        0	0.00358855
2.98614	   0.2398	        0	        0	0.00360343
2.9931	   0.2398	        0	        0	0.00361834
3.00006	   0.2398	        0	        0	0.00363328
3.00702	   0.2398	        0	        0	0.00364824
3.01399	   0.2398	        0	        0	0.00366323
3.02095	   0.2398	        0	        0	0.00367826
3.02791	   0.2398	        0	        0	0.00369332
3.03487	   0.2398	        0	        0	0.00370843
3.04183	   0.2398	        0	        0	0.0037236
3.04879	   0.2398	        0	        0	0.0037387
3.05575	   0.2398	        0	        0	0.00375385
3.06271	   0.2398	        0	        0	0.00376904
3.06967	   0.2398	        0	        0	0.00378425
3.07663	   0.2398	        0	        0	0.00379949
3.08359	   0.2398	        0	        0	0.00381477
3.09055	   0.2398	        0	        0	0.00383008
3.09751	   0.2398	        0	        0	0.00384545
3.10447	   0.2398	        0	        0	0.00386088
3.11143	   0.2398	        0	        0	0.00387619
3.1184	   0.2398	        0	        0	0.00389159
3.12536	   0.2398	        0	        0	0.00390702
3.13232	   0.2398	        0	        0	0.00392247
3.13928	   0.2398	        0	        0	0.00393796
3.14624	   0.2398	        0	        0	0.00395349
3.1532	   0.2398	        0	        0	0.00396905
3.16016	   0.2398	        0	        0	0.00398467
3.16712	   0.2398	        0	        0	0.00400026
3.17408	   0.2398	        0	        0	0.00401588
3.18104	   0.2398	        0	        0	0.00403152
3.188	   0.2398	        0	        0	0.0040472
3.19496	   0.2398	        0	        0	0.0040629
3.20192	   0.2398	        0	        0	0.00407863
3.20888	   0.2398	        0	        0	0.0040944
3.21585	   0.2398	        0	        0	0.00411022
3.22281	   0.2398	        0	        0	0.00412609
3.22977	   0.2398	        0	        0	0.0041419
3.23673	   0.2398	        0	        0	0.00415776
3.24369	   0.2398	        0	        0	0.00417365
3.25065	   0.2398	        0	        0	0.00418956
3.25761	   0.2398	        0	        0	0.00420551
3.26457	   0.2398	        0	        0	0.00422148
3.27153	   0.2398	        0	        0	0.0042375
3.27849	   0.2398	        0	        0	0.00425356
3.28545	   0.2398	        0	        0	0.00426969
3.29241	   0.2398	        0	        0	0.00428571
3.29937	   0.2398	        0	        0	0.00430181
3.30633	   0.2398	        0	        0	0.00431794
3.3133	   0.2398	        0	        0	0.0043341
3.32026	   0.2398	        0	        0	0.00435028
3.32722	   0.2398	        0	        0	0.0043665
3.33418	   0.2398	        0	        0	0.00438276
3.34114	   0.2398	        0	        0	0.00439907
3.3481	   0.2398	        0	        0	0.00441536
3.35506	   0.2398	        0	        0	0.00443168
3.36202	   0.2398	        0	        0	0.00444802
3.36898	   0.2398	        0	        0	0.00446439
3.37594	   0.2398	        0	        0	0.00448078
3.3829	   0.2398	        0	        0	0.00449721
3.38986	   0.2398	        0	        0	0.00451367
3.39682	   0.2398	        0	        0	0.00453017
3.40378	   0.2398	        0	        0	0.00454672
3.41075	   0.2398	        0	        0	0.00456324
3.41771	   0.2398	        0	        0	0.00457979
3.42467	   0.2398	        0	        0	0.00459637
3.43163	   0.2398	        0	        0	0.00461297
3.43859	   0.2398	        0	        0	0.0046296
3.44555	   0.2398	        0	        0	0.00464626
3.45251	   0.2398	        0	        0	0.00466296
3.45947	   0.2398	        0	        0	0.0046797
3.46643	   0.2398	        0	        0	0.0046965
3.47339	   0.2398	        0	        0	0.00471324
3.48035	   0.2398	        0	        0	0.00473003
3.48731	   0.2398	        0	        0	0.00474684
3.49427	   0.2398	        0	        0	0.00476368
3.50123	   0.2398	        0	        0	0.00478054
3.5082	   0.2398	        0	        0	0.00479744
3.51516	   0.2398	        0	        0	0.00481438
3.52212	   0.2398	        0	        0	0.00483135
3.52908	   0.2398	        0	        0	0.00484839
3.53604	   0.2398	        0	        0	0.00486535
3.543	   0.2398	        0	        0	0.00488237
3.54996	   0.2398	        0	        0	0.00489942
3.55692	   0.2398	        0	        0	0.00491649
3.56388	   0.2398	        0	        0	0.00493359
3.57084	   0.2398	        0	        0	0.00495072
3.5778	   0.2398	        0	        0	0.00496789
3.58476	   0.2398	        0	        0	0.0049851
3.59172	   0.2398	        0	        0	0.00500237
3.59868	   0.2398	        0	        0	0.00501955
3.60564	   0.2398	        0	        0	0.00503681
3.61261	   0.2398	        0	        0	0.00505408
3.61957	   0.2398	        0	        0	0.00507139
3.62653	   0.2398	        0	        0	0.00508872
3.63349	   0.2398	        0	        0	0.00510608
3.64045	   0.2398	        0	        0	0.00512348
3.64741	   0.2398	        0	        0	0.00514093
3.65437	   0.2398	        0	        0	0.00515843
3.66133	   0.2398	        0	        0	0.00517584
3.66829	   0.2398	        0	        0	0.00519332
3.67525	   0.2398	        0	        0	0.00521083
3.68221	   0.2398	        0	        0	0.00522836
3.68917	   0.2398	        0	        0	0.00524592
3.69613	   0.2398	        0	        0	0.00526352
3.70309	   0.2398	        0	        0	0.00528115
3.71006	   0.2398	        0	        0	0.00529882
3.71702	   0.2398	        0	        0	0.00531656
3.72398	   0.2398	        0	        0	0.00533418
3.73094	   0.2398	        0	        0	0.0053519
3.7379	   0.2398	        0	        0	0.00536963
3.74486	   0.2398	        0	        0	0.00538739
3.75182	   0.2398	        0	        0	0.00540518
3.75878	   0.2398	        0	        0	 0.005423
3.76574	   0.2398	        0	        0	0.00544086
3.7727	   0.2398	        0	        0	0.00545877
3.77966	   0.2398	        0	        0	0.00547673
3.78662	   0.2398	        0	        0	0.00549458
3.79358	   0.2398	        0	        0	0.00551252
3.80054	   0.2398	        0	        0	0.00553048
3.80751	   0.2398	        0	        0	0.00554846
3.81447	   0.2398	        0	        0	0.00556648
3.82143	   0.2398	        0	        0	0.00558453
3.82839	   0.2398	        0	        0	0.00560261
3.83535	   0.2398	        0	        0	0.00562074
3.84231	   0.2398	        0	        0	0.00563887
3.84927	   0.2398	        0	        0	 0.005657
3.85623	   0.2398	        0	        0	0.00567516
3.86319	   0.2398	        0	        0	0.00569335
3.87015	   0.2398	        0	        0	0.00571156
3.87711	   0.2398	        0	        0	0.0057298
3.88407	   0.2398	        0	        0	0.00574807
3.89103	   0.2398	        0	        0	0.00576638
3.89799	   0.2398	        0	        0	0.00578474
3.90496	   0.2398	        0	        0	0.00580308
3.91192	   0.2398	        0	        0	0.00582144
3.91888	   0.2398	        0	        0	0.00583983
3.92584	   0.2398	        0	        0	0.00585824
3.9328	   0.2398	        0	        0	0.00587667
3.93976	   0.2398	        0	        0	0.00589513
3.94672	   0.2398	        0	        0	0.00591363
3.95368	   0.2398	        0	        0	0.00593216
3.96064	   0.2398	        0	        0	0.00595074
3.9676	   0.2398	        0	        0	0.0059693
3.97456	   0.2398	        0	        0	0.00598788
3.98152	   0.2398	        0	        0	0.00600649
3.98848	   0.2398	        0	        0	0.00602512
3.99544	   0.2398	        0	        0	0.00604378
4.00241	   0.2398	        0	        0	0.00606246
4.00937	   0.2398	        0	        0	0.00608117
4.01633	   0.2398	        0	        0	0.00609992
4.02329	   0.2398	        0	        0	0.00611872
4.03025	   0.2398	        0	        0	0.00613757
4.03721	   0.2398	        0	        0	0.00615631
4.04417	   0.2398	        0	        0	0.00617514
4.05113	   0.2398	        0	        0	0.00619398
4.05809	   0.2398	        0	        0	0.00621286
4.06505	   0.2398	        0	        0	0.00623176
4.07201	   0.2398	        0	        0	0.00625069
4.07897	   0.2398	        0	        0	0.00626966
4.08593	   0.2398	        0	        0	0.00628867
4.09289	   0.2398	        0	        0	0.00630774
4.09985	   0.2398	        0	        0	0.0063267
4.10682	   0.2398	        0	        0	0.00634575
4.11378	   0.2398	        0	        0	0.00636481
4.12074	   0.2398	        0	        0	0.00638391
4.1277	   0.2398	        0	        0	0.00640302
4.13466	   0.2398	        0	        0	0.00642217
4.14162	   0.2398	        0	        0	0.00644136
4.14858	   0.2398	        0	        0	0.00646059
4.15554	   0.2398	        0	        0	0.00647987
4.1625	   0.2398	        0	        0	0.00649905
