################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# time	Vol_of_tot	Vol_inf_tot	Vol_rain_tot	Vol_bound_tot
24.7871	  2.64173	        0	        0	 -2.62349
24.794	  2.64173	        0	        0	 -2.62349
24.801	  2.64173	        0	        0	 -2.62349
24.808	  2.64173	        0	        0	 -2.62349
24.8149	  2.64173	        0	        0	 -2.62349
24.8219	  2.64173	        0	        0	 -2.62349
24.8288	  2.64173	        0	        0	 -2.62349
24.8358	  2.64173	        0	        0	 -2.62349
24.8428	  2.64173	        0	        0	 -2.62349
24.8497	  2.64173	        0	        0	 -2.62349
24.8567	  2.64173	        0	        0	 -2.62349
24.8636	  2.64173	        0	        0	 -2.62349
24.8706	  2.64173	        0	        0	 -2.62349
24.8776	  2.64173	        0	        0	 -2.62349
24.8845	  2.64173	        0	        0	 -2.62349
24.8915	  2.64173	        0	        0	 -2.62349
24.8984	  2.64173	        0	        0	 -2.62349
24.9054	  2.64173	        0	        0	 -2.62349
24.9124	  2.64173	        0	        0	 -2.62349
24.9193	  2.64173	        0	        0	 -2.62349
24.9263	  2.64173	        0	        0	 -2.62349
24.9332	  2.64173	        0	        0	 -2.62349
24.9402	  2.64173	        0	        0	 -2.62349
24.9472	  2.64173	        0	        0	 -2.62349
24.9541	  2.64173	        0	        0	 -2.62349
24.9611	  2.64173	        0	        0	 -2.62349
24.968	  2.64173	        0	        0	 -2.62349
24.975	  2.64173	        0	        0	 -2.62349
24.982	  2.64173	        0	        0	 -2.62349
24.9889	  2.64173	        0	        0	 -2.62349
24.9959	  2.64173	        0	        0	 -2.62349
25.0029	  2.64173	        0	        0	 -2.62349
25.0098	  2.64173	        0	        0	 -2.62349
25.0168	  2.64173	        0	        0	 -2.62349
25.0237	  2.64173	        0	        0	 -2.62349
25.0307	  2.64173	        0	        0	 -2.62349
25.0377	  2.64173	        0	        0	 -2.62349
25.0446	  2.64173	        0	        0	 -2.62349
25.0516	  2.64173	        0	        0	 -2.62349
25.0585	  2.64173	        0	        0	 -2.62349
25.0655	  2.64173	        0	        0	 -2.62349
25.0725	  2.64173	        0	        0	 -2.62349
25.0794	  2.64173	        0	        0	 -2.62349
25.0864	  2.64173	        0	        0	 -2.62349
25.0933	  2.64173	        0	        0	 -2.62349
25.1003	  2.64173	        0	        0	 -2.62349
25.1073	  2.64173	        0	        0	 -2.62349
25.1142	  2.64173	        0	        0	 -2.62349
25.1212	  2.64173	        0	        0	 -2.62349
25.1281	  2.64173	        0	        0	 -2.62349
25.1351	  2.64173	        0	        0	 -2.62349
25.1421	  2.64173	        0	        0	 -2.62349
