################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Final Time
#(i-0.5)*dx	(j-0.5)*dy	h[i][j]	u[i][j]	v[i][j]	h[i][j]+z[i][j]	z[i][j]	velocity_norm[i][j]	Fr[i][j] (Froude)	qx[i][j]	qy[i][j]	q[i][j]
#
4.0767	   1.1811	0.0461187	  1.20473	0.0253836	  9.96306	  9.91694	    1.205	  1.79148	0.00423371	8.92043e-05	0.0555728
4.0767	   1.2573	0.0462042	  1.20464	0.0264781	  9.96299	  9.91679	  1.20493	  1.78973	0.00424126	9.32228e-05	 0.055673
4.0767	   1.3335	0.0462822	  1.20452	0.0274717	  9.96292	  9.91664	  1.20483	  1.78807	0.00424797	9.68844e-05	0.0557622
4.0767	   1.4097	0.0463526	  1.20436	0.0283623	  9.96284	  9.91648	  1.20469	  1.78651	0.00425388	0.000100178	0.0558407
4.0767	   1.4859	0.0464153	  1.20419	0.0291501	  9.96275	  9.91633	  1.20454	  1.78508	0.00425903	0.000103099	0.0559091
4.0767	   1.5621	0.0464702	  1.20401	0.0298371	  9.96265	  9.91618	  1.20438	  1.78379	0.00426345	0.000105654	0.0559679
4.0767	   1.6383	0.0465177	  1.20384	0.0304277	  9.96255	  9.91603	  1.20423	  1.78264	0.0042672	0.000107855	0.0560178
4.0767	   1.7145	0.0465581	  1.20368	0.0309278	  9.96243	  9.91588	  1.20408	  1.78165	0.00427034	0.000109723	0.0560597
4.0767	   1.7907	 0.046592	  1.20354	 0.031345	  9.96231	  9.91572	  1.20395	  1.78081	0.00427293	0.000111284	0.0560942
4.0767	   1.8669	  0.04662	  1.20341	0.0316877	  9.96219	  9.91557	  1.20383	   1.7801	0.00427504	0.000112569	0.0561223
4.0767	   1.9431	0.0466427	   1.2033	 0.031965	  9.96206	  9.91542	  1.20372	  1.77951	0.00427674	0.000113609	0.0561449
4.0767	   2.0193	0.0466609	  1.20321	0.0321859	  9.96193	  9.91527	  1.20364	  1.77904	0.00427808	0.000114439	0.0561628
4.0767	   2.0955	0.0466752	  1.20313	0.0323593	  9.96179	  9.91511	  1.20357	  1.77866	0.00427912	0.000115091	0.0561768
4.0767	   2.1717	0.0466863	  1.20307	0.0324933	  9.96165	  9.91496	  1.20351	  1.77837	0.00427993	0.000115595	0.0561875
4.0767	   2.2479	0.0466948	  1.20303	0.0325954	   9.9615	  9.91481	  1.20347	  1.77814	0.00428054	0.000115979	0.0561956
4.0767	   2.3241	0.0467012	  1.20299	0.0326721	  9.96136	  9.91466	  1.20343	  1.77796	0.00428099	0.000116268	0.0562017
4.0767	   2.4003	0.0467059	  1.20296	0.0327288	  9.96121	   9.9145	  1.20341	  1.77784	0.00428133	0.000116482	0.0562062
4.0767	   2.4765	0.0467094	  1.20294	0.0327703	  9.96106	  9.91435	  1.20339	  1.77774	0.00428157	0.000116638	0.0562095
4.0767	   2.5527	0.0467119	  1.20292	0.0328001	  9.96091	   9.9142	  1.20337	  1.77767	0.00428175	0.00011675	0.0562118
4.0767	   2.6289	0.0467137	  1.20291	0.0328213	  9.96076	  9.91405	  1.20336	  1.77762	0.00428187	0.00011683	0.0562135
4.0767	   2.7051	 0.046715	  1.20291	0.0328361	  9.96061	  9.91389	  1.20335	  1.77759	0.00428196	0.000116886	0.0562146
4.0767	   2.7813	0.0467158	   1.2029	0.0328465	  9.96046	  9.91374	  1.20335	  1.77756	0.00428202	0.000116925	0.0562154
4.0767	   2.8575	0.0467164	   1.2029	0.0328535	  9.96031	  9.91359	  1.20334	  1.77755	0.00428206	0.000116952	 0.056216
4.0767	   2.9337	0.0467168	  1.20289	0.0328583	  9.96015	  9.91344	  1.20334	  1.77753	0.00428209	0.00011697	0.0562164
4.0767	   3.0099	0.0467171	  1.20289	0.0328615	     9.96	  9.91328	  1.20334	  1.77753	0.00428211	0.000116982	0.0562166
4.0767	   3.0861	0.0467173	  1.20289	0.0328636	  9.95985	  9.91313	  1.20334	  1.77752	0.00428212	0.00011699	0.0562168
4.0767	   3.1623	0.0467174	  1.20289	 0.032865	   9.9597	  9.91298	  1.20334	  1.77752	0.00428213	0.000116995	0.0562169
4.0767	   3.2385	0.0467175	  1.20289	0.0328659	  9.95954	  9.91283	  1.20334	  1.77752	0.00428213	0.000116998	 0.056217
4.0767	   3.3147	0.0467175	  1.20289	0.0328665	  9.95939	  9.91267	  1.20334	  1.77751	0.00428214	0.000117001	 0.056217
4.0767	   3.3909	0.0467176	  1.20289	0.0328668	  9.95924	  9.91252	  1.20334	  1.77751	0.00428214	0.000117002	 0.056217
4.0767	   3.4671	0.0467176	  1.20289	 0.032867	  9.95909	  9.91237	  1.20334	  1.77751	0.00428214	0.000117003	 0.056217
4.0767	   3.5433	0.0467176	  1.20289	0.0328672	  9.95894	  9.91222	  1.20334	  1.77751	0.00428214	0.000117003	0.0562171
4.0767	   3.6195	0.0467176	  1.20289	0.0328673	  9.95878	  9.91207	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   3.6957	0.0467176	  1.20289	0.0328673	  9.95863	  9.91191	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   3.7719	0.0467176	  1.20289	0.0328674	  9.95848	  9.91176	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   3.8481	0.0467176	  1.20289	0.0328674	  9.95833	  9.91161	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   3.9243	0.0467176	  1.20289	0.0328674	  9.95817	  9.91146	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   4.0005	0.0467176	  1.20289	0.0328674	  9.95802	   9.9113	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   4.0767	0.0467176	  1.20289	0.0328674	  9.95787	  9.91115	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   4.1529	0.0467176	  1.20289	0.0328674	  9.95772	    9.911	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171
4.0767	   4.2291	0.0467176	  1.20289	0.0328674	  9.95756	  9.91085	  1.20334	  1.77751	0.00428214	0.000117004	0.0562171

4.1529	   0.0381	0.0444369	  1.17542	0.000908476	  9.96214	   9.9177	  1.17542	  1.78027	0.00398007	3.07618e-06	0.0522319
4.1529	   0.1143	0.0445882	  1.18023	0.00274284	  9.96214	  9.91755	  1.18024	  1.78453	0.00400999	9.31912e-06	0.0526247
4.1529	   0.1905	0.0447365	  1.18395	0.00459309	  9.96214	   9.9174	  1.18396	  1.78719	0.00403599	1.56575e-05	0.0529662
4.1529	   0.2667	0.0448816	  1.18692	0.00644197	  9.96213	  9.91725	  1.18693	  1.78878	0.00405922	2.20314e-05	0.0532714
4.1529	   0.3429	0.0450236	  1.18932	0.00827625	  9.96212	  9.91709	  1.18935	   1.7896	0.00408032	2.83941e-05	0.0535488
4.1529	   0.4191	0.0451624	  1.19129	0.0100863	   9.9621	  9.91694	  1.19133	  1.78983	0.00409968	3.47105e-05	0.0538034
4.1529	   0.4953	0.0452978	   1.1929	0.0118643	  9.96209	  9.91679	  1.19296	  1.78959	0.00411753	4.0952e-05	0.0540386
4.1529	   0.5715	0.0454299	  1.19421	0.0136041	  9.96207	  9.91664	  1.19429	  1.78897	0.00413408	4.7094e-05	0.0542565
4.1529	   0.6477	0.0455585	  1.19526	0.0152997	  9.96204	  9.91648	  1.19536	  1.78805	0.00414943	5.31138e-05	0.0544589
4.1529	   0.7239	0.0456834	  1.19609	0.0169458	  9.96202	  9.91633	  1.19621	  1.78688	0.00416368	5.89896e-05	 0.054647
4.1529	   0.8001	0.0458042	  1.19673	0.0185369	  9.96198	  9.91618	  1.19687	   1.7855	0.00417691	6.46989e-05	0.0548217
4.1529	   0.8763	0.0459208	  1.19719	0.0200671	  9.96195	  9.91603	  1.19736	  1.78396	0.00418917	7.02183e-05	0.0549838
4.1529	   0.9525	0.0460328	  1.19751	0.0215305	  9.96191	  9.91588	   1.1977	   1.7823	0.00420051	7.55226e-05	0.0551336
4.1529	   1.0287	0.0461396	  1.19771	0.0229208	  9.96186	  9.91572	  1.19792	  1.78057	0.00421094	8.05857e-05	0.0552718
4.1529	   1.1049	0.0462409	   1.1978	0.0242314	  9.96181	  9.91557	  1.19804	  1.77879	0.0042205	8.53806e-05	0.0553984
4.1529	   1.1811	 0.046336	   1.1978	0.0254563	  9.96175	  9.91542	  1.19807	    1.777	0.0042292	8.98812e-05	0.0555138
4.1529	   1.2573	0.0464246	  1.19774	  0.02659	  9.96169	  9.91527	  1.19803	  1.77525	0.00423707	9.40635e-05	0.0556183
4.1529	   1.3335	0.0465063	  1.19762	 0.027628	  9.96162	  9.91511	  1.19794	  1.77356	0.00424412	9.79075e-05	0.0557119
4.1529	   1.4097	0.0465806	  1.19748	0.0285675	  9.96154	  9.91496	  1.19782	  1.77196	0.00425038	0.000101399	0.0557951
4.1529	   1.4859	0.0466475	  1.19731	0.0294072	  9.96146	  9.91481	  1.19767	  1.77047	0.00425588	0.000104529	0.0558683
4.1529	   1.5621	0.0467068	  1.19713	0.0301481	  9.96136	  9.91466	  1.19751	  1.76911	0.00426066	0.000107299	0.0559319
4.1529	   1.6383	0.0467587	  1.19695	0.0307928	  9.96126	   9.9145	  1.19735	  1.76789	0.00426476	0.000109715	0.0559865
4.1529	   1.7145	0.0468035	  1.19678	0.0313461	  9.96115	  9.91435	  1.19719	  1.76681	0.00426824	0.000111794	0.0560328
4.1529	   1.7907	0.0468416	  1.19662	0.0318141	  9.96104	   9.9142	  1.19705	  1.76588	0.00427115	0.000113555	0.0560716
4.1529	   1.8669	0.0468736	  1.19648	0.0322042	  9.96092	  9.91405	  1.19692	  1.76508	0.00427355	0.000115026	0.0561037
4.1529	   1.9431	0.0468999	  1.19636	0.0325246	  9.96079	  9.91389	   1.1968	  1.76442	0.00427551	0.000116236	0.0561298
4.1529	   2.0193	0.0469213	  1.19625	 0.032784	  9.96066	  9.91374	   1.1967	  1.76387	0.00427708	0.000117216	0.0561507
4.1529	   2.0955	0.0469384	  1.19616	0.0329908	  9.96053	  9.91359	  1.19662	  1.76342	0.00427833	0.000117998	0.0561674
4.1529	   2.1717	0.0469519	  1.19609	0.0331533	  9.96039	  9.91344	  1.19655	  1.76307	0.0042793	0.000118614	0.0561804
4.1529	   2.2479	0.0469625	  1.19603	0.0332792	  9.96025	  9.91328	   1.1965	  1.76279	0.00428005	0.000119091	0.0561904
4.1529	   2.3241	0.0469705	  1.19599	0.0333754	   9.9601	  9.91313	  1.19645	  1.76258	0.00428062	0.000119456	 0.056198
4.1529	   2.4003	0.0469766	  1.19595	0.0334478	  9.95996	  9.91298	  1.19642	  1.76241	0.00428105	0.00011973	0.0562037
4.1529	   2.4765	0.0469811	  1.19592	0.0335016	  9.95981	  9.91283	  1.19639	  1.76229	0.00428136	0.000119934	0.0562079
4.1529	   2.5527	0.0469845	   1.1959	 0.033541	  9.95966	  9.91267	  1.19637	   1.7622	0.0042816	0.000120084	 0.056211
4.1529	   2.6289	0.0469869	  1.19589	0.0335695	  9.95951	  9.91252	  1.19636	  1.76214	0.00428176	0.000120192	0.0562132
4.1529	   2.7051	0.0469886	  1.19588	0.0335899	  9.95936	  9.91237	  1.19635	  1.76209	0.00428188	0.00012027	0.0562148
4.1529	   2.7813	0.0469898	  1.19587	0.0336042	  9.95921	  9.91222	  1.19634	  1.76205	0.00428196	0.000120324	0.0562159
4.1529	   2.8575	0.0469907	  1.19587	0.0336142	  9.95906	  9.91207	  1.19634	  1.76203	0.00428202	0.000120362	0.0562167
4.1529	   2.9337	0.0469913	  1.19586	0.0336211	   9.9589	  9.91191	  1.19633	  1.76201	0.00428206	0.000120388	0.0562173
4.1529	   3.0099	0.0469917	  1.19586	0.0336258	  9.95875	  9.91176	  1.19633	    1.762	0.00428209	0.000120406	0.0562176
4.1529	   3.0861	0.0469919	  1.19586	 0.033629	   9.9586	  9.91161	  1.19633	    1.762	0.00428211	0.000120418	0.0562179
4.1529	   3.1623	0.0469921	  1.19586	0.0336311	  9.95845	  9.91146	  1.19633	  1.76199	0.00428212	0.000120426	 0.056218
4.1529	   3.2385	0.0469922	  1.19585	0.0336325	   9.9583	   9.9113	  1.19633	  1.76199	0.00428213	0.000120432	0.0562181
4.1529	   3.3147	0.0469923	  1.19585	0.0336334	  9.95814	  9.91115	  1.19633	  1.76198	0.00428213	0.000120435	0.0562182
4.1529	   3.3909	0.0469924	  1.19585	 0.033634	  9.95799	    9.911	  1.19633	  1.76198	0.00428214	0.000120437	0.0562182
4.1529	   3.4671	0.0469924	  1.19585	0.0336344	  9.95784	  9.91085	  1.19633	  1.76198	0.00428214	0.000120439	0.0562183
4.1529	   3.5433	0.0469924	  1.19585	0.0336346	  9.95769	  9.91069	  1.19633	  1.76198	0.00428214	0.00012044	0.0562183
4.1529	   3.6195	0.0469924	  1.19585	0.0336348	  9.95753	  9.91054	  1.19633	  1.76198	0.00428214	0.00012044	0.0562183
4.1529	   3.6957	0.0469924	  1.19585	0.0336349	  9.95738	  9.91039	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   3.7719	0.0469925	  1.19585	0.0336349	  9.95723	  9.91024	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   3.8481	0.0469925	  1.19585	0.0336349	  9.95708	  9.91008	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   3.9243	0.0469925	  1.19585	 0.033635	  9.95692	  9.90993	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   4.0005	0.0469925	  1.19585	 0.033635	  9.95677	  9.90978	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   4.0767	0.0469925	  1.19585	 0.033635	  9.95662	  9.90963	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   4.1529	0.0469925	  1.19585	 0.033635	  9.95647	  9.90947	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183
4.1529	   4.2291	0.0469925	  1.19585	 0.033635	  9.95631	  9.90932	  1.19633	  1.76198	0.00428214	0.000120441	0.0562183

4.2291	   0.0381	0.0446302	  1.16851	0.000902556	  9.96081	  9.91618	  1.16851	  1.76597	0.00397388	3.06943e-06	0.0521507
4.2291	   0.1143	0.0447815	  1.17328	0.00272564	  9.96081	  9.91603	  1.17328	  1.77019	0.00400365	9.30083e-06	0.0525415
4.2291	   0.1905	0.0449299	  1.17698	0.00456593	  9.96081	  9.91588	  1.17699	  1.77285	0.00402958	1.56322e-05	0.0528821
4.2291	   0.2667	0.0450751	  1.17995	0.00640632	   9.9608	  9.91572	  1.17997	  1.77446	0.0040528	2.20039e-05	0.0531871
4.2291	   0.3429	0.0452172	  1.18237	0.00823373	  9.96079	  9.91557	   1.1824	  1.77532	0.00407392	2.83697e-05	0.0534648
4.2291	   0.4191	0.0453562	  1.18436	0.0100386	  9.96077	  9.91542	   1.1844	  1.77561	0.00409332	3.46947e-05	  0.05372
4.2291	   0.4953	 0.045492	    1.186	0.0118133	  9.96076	  9.91527	  1.18606	  1.77543	0.00411126	4.09506e-05	0.0539562
4.2291	   0.5715	0.0456244	  1.18734	0.0135517	  9.96074	  9.91511	  1.18742	  1.77489	0.0041279	4.71135e-05	0.0541754
4.2291	   0.6477	0.0457534	  1.18843	0.0152482	  9.96071	  9.91496	  1.18853	  1.77405	0.00414337	5.31616e-05	0.0543794
4.2291	   0.7239	0.0458788	   1.1893	0.0168978	  9.96069	  9.91481	  1.18942	  1.77295	0.00415776	5.90742e-05	0.0545693
4.2291	   0.8001	0.0460004	  1.18998	0.0184954	  9.96066	  9.91466	  1.19012	  1.77164	0.00417115	6.48308e-05	0.0547462
4.2291	   0.8763	 0.046118	  1.19049	0.0200358	  9.96062	   9.9145	  1.19065	  1.77017	0.00418359	7.04096e-05	0.0549106
4.2291	   0.9525	0.0462312	  1.19084	0.0215135	  9.96058	  9.91435	  1.19104	  1.76858	0.00419513	7.5788e-05	0.0550631
4.2291	   1.0287	0.0463396	  1.19108	0.0229227	  9.96054	   9.9142	   1.1913	  1.76689	0.00420578	8.09419e-05	0.0552042
4.2291	   1.1049	0.0464428	   1.1912	0.0242576	  9.96049	  9.91405	  1.19145	  1.76515	0.00421559	8.58463e-05	0.0553342
4.2291	   1.1811	0.0465404	  1.19123	0.0255123	  9.96043	  9.91389	  1.19151	  1.76339	0.00422457	9.04761e-05	0.0554532
4.2291	   1.2573	0.0466318	   1.1912	0.0266812	  9.96037	  9.91374	  1.19149	  1.76164	0.00423273	9.48076e-05	0.0555615
4.2291	   1.3335	0.0467167	   1.1911	0.0277598	  9.96031	  9.91359	  1.19142	  1.75993	0.0042401	9.88199e-05	0.0556594
4.2291	   1.4097	0.0467947	  1.19097	0.0287446	  9.96023	  9.91344	  1.19131	   1.7583	0.00424669	0.000102496	0.0557471
4.2291	   1.4859	0.0468655	   1.1908	0.0296333	  9.96015	  9.91328	  1.19117	  1.75676	0.00425254	0.000105825	0.0558248
4.2291	   1.5621	 0.046929	  1.19062	0.0304257	  9.96006	  9.91313	  1.19101	  1.75534	0.00425766	0.000108802	0.0558931
4.2291	   1.6383	0.0469853	  1.19044	0.0311233	  9.95996	  9.91298	  1.19085	  1.75405	0.00426211	0.00011143	0.0559524
4.2291	   1.7145	0.0470344	  1.19026	0.0317293	  9.95986	  9.91283	  1.19069	  1.75289	0.00426593	0.000113719	0.0560032
4.2291	   1.7907	0.0470768	  1.19009	0.0322486	  9.95975	  9.91267	  1.19053	  1.75187	0.00426916	0.000115684	0.0560463
4.2291	   1.8669	0.0471127	  1.18994	0.0326875	  9.95964	  9.91252	  1.19039	    1.751	0.00427187	0.000117348	0.0560824
4.2291	   1.9431	0.0471428	   1.1898	0.0330531	  9.95951	  9.91237	  1.19026	  1.75025	0.0042741	0.000118736	0.0561122
4.2291	   2.0193	0.0471677	  1.18968	0.0333535	  9.95939	  9.91222	  1.19015	  1.74962	0.00427592	0.000119878	0.0561365
4.2291	   2.0955	0.0471879	  1.18958	0.0335968	  9.95925	  9.91207	  1.19005	  1.74911	0.00427739	0.000120805	0.0561561
4.2291	   2.1717	0.0472041	  1.18949	 0.033791	  9.95912	  9.91191	  1.18997	  1.74869	0.00427855	0.000121545	0.0561716
4.2291	   2.2479	0.0472169	  1.18942	0.0339439	  9.95898	  9.91176	  1.18991	  1.74836	0.00427946	0.000122128	0.0561837
4.2291	   2.3241	0.0472269	  1.18937	0.0340626	  9.95883	  9.91161	  1.18985	  1.74809	0.00428016	0.000122581	0.0561931
4.2291	   2.4003	0.0472345	  1.18932	0.0341535	  9.95869	  9.91146	  1.18981	  1.74789	0.00428069	0.000122928	0.0562002
4.2291	   2.4765	0.0472403	  1.18929	0.0342221	  9.95854	   9.9113	  1.18978	  1.74774	0.0042811	0.00012319	0.0562056
4.2291	   2.5527	0.0472447	  1.18926	0.0342733	   9.9584	  9.91115	  1.18976	  1.74762	0.00428139	0.000123385	0.0562096
4.2291	   2.6289	0.0472479	  1.18924	0.0343109	  9.95825	    9.911	  1.18974	  1.74753	0.00428161	0.000123529	0.0562125
4.2291	   2.7051	0.0472502	  1.18923	0.0343383	   9.9581	  9.91085	  1.18972	  1.74747	0.00428177	0.000123634	0.0562147
4.2291	   2.7813	0.0472519	  1.18922	 0.034358	  9.95795	  9.91069	  1.18971	  1.74742	0.00428189	0.000123709	0.0562162
4.2291	   2.8575	0.0472531	  1.18921	0.0343719	  9.95779	  9.91054	  1.18971	  1.74739	0.00428197	0.000123762	0.0562173
4.2291	   2.9337	0.0472539	   1.1892	0.0343816	  9.95764	  9.91039	   1.1897	  1.74737	0.00428202	0.0001238	 0.056218
4.2291	   3.0099	0.0472545	   1.1892	0.0343884	  9.95749	  9.91024	   1.1897	  1.74735	0.00428206	0.000123826	0.0562185
4.2291	   3.0861	0.0472549	   1.1892	 0.034393	  9.95734	  9.91008	  1.18969	  1.74734	0.00428209	0.000123843	0.0562189
4.2291	   3.1623	0.0472552	   1.1892	0.0343962	  9.95719	  9.90993	  1.18969	  1.74733	0.00428211	0.000123855	0.0562191
4.2291	   3.2385	0.0472554	  1.18919	0.0343983	  9.95703	  9.90978	  1.18969	  1.74733	0.00428212	0.000123863	0.0562193
4.2291	   3.3147	0.0472555	  1.18919	0.0343997	  9.95688	  9.90963	  1.18969	  1.74732	0.00428213	0.000123869	0.0562194
4.2291	   3.3909	0.0472556	  1.18919	0.0344006	  9.95673	  9.90947	  1.18969	  1.74732	0.00428213	0.000123872	0.0562195
4.2291	   3.4671	0.0472556	  1.18919	0.0344012	  9.95658	  9.90932	  1.18969	  1.74732	0.00428214	0.000123875	0.0562195
4.2291	   3.5433	0.0472557	  1.18919	0.0344016	  9.95643	  9.90917	  1.18969	  1.74732	0.00428214	0.000123876	0.0562196
4.2291	   3.6195	0.0472557	  1.18919	0.0344019	  9.95627	  9.90902	  1.18969	  1.74732	0.00428214	0.000123877	0.0562196
4.2291	   3.6957	0.0472557	  1.18919	 0.034402	  9.95612	  9.90886	  1.18969	  1.74732	0.00428214	0.000123878	0.0562196
4.2291	   3.7719	0.0472557	  1.18919	0.0344021	  9.95597	  9.90871	  1.18969	  1.74732	0.00428214	0.000123878	0.0562196
4.2291	   3.8481	0.0472557	  1.18919	0.0344022	  9.95582	  9.90856	  1.18969	  1.74732	0.00428214	0.000123878	0.0562196
4.2291	   3.9243	0.0472557	  1.18919	0.0344022	  9.95566	  9.90841	  1.18969	  1.74732	0.00428214	0.000123878	0.0562196
4.2291	   4.0005	0.0472557	  1.18919	0.0344022	  9.95551	  9.90826	  1.18969	  1.74732	0.00428214	0.000123878	0.0562196
4.2291	   4.0767	0.0472557	  1.18919	0.0344022	  9.95536	   9.9081	  1.18969	  1.74732	0.00428214	0.000123879	0.0562196
4.2291	   4.1529	0.0472557	  1.18919	0.0344023	  9.95521	  9.90795	  1.18969	  1.74732	0.00428214	0.000123879	0.0562196
4.2291	   4.2291	0.0472557	  1.18919	0.0344023	  9.95505	   9.9078	  1.18969	  1.74732	0.00428214	0.000123879	0.0562196

4.3053	   0.0381	0.0448123	  1.16195	0.000896841	  9.95947	  9.91466	  1.16195	  1.75249	0.00396771	3.06244e-06	0.0520697
4.3053	   0.1143	0.0449637	  1.16668	0.00270899	  9.95947	   9.9145	  1.16668	  1.75666	0.00399732	9.28165e-06	0.0524584
4.3053	   0.1905	0.0451121	  1.17036	0.00453957	  9.95946	  9.91435	  1.17037	  1.75931	0.00402318	1.5605e-05	 0.052798
4.3053	   0.2667	0.0452574	  1.17333	0.00637163	  9.95946	   9.9142	  1.17335	  1.76095	0.00404637	2.19733e-05	0.0531027
4.3053	   0.3429	0.0453997	  1.17576	0.0081922	  9.95945	  9.91405	  1.17579	  1.76185	0.00406751	2.83406e-05	0.0533806
4.3053	   0.4191	0.0455388	  1.17778	0.00999181	  9.95943	  9.91389	  1.17782	  1.76219	0.00408696	3.46722e-05	0.0536365
4.3053	   0.4953	0.0456748	  1.17944	 0.011763	  9.95942	  9.91374	   1.1795	  1.76208	0.00410497	4.09403e-05	0.0538736
4.3053	   0.5715	0.0458076	  1.18082	0.0134998	   9.9594	  9.91359	   1.1809	  1.76161	0.0041217	4.71214e-05	0.0540941
4.3053	   0.6477	 0.045937	  1.18195	0.0151967	  9.95937	  9.91344	  1.18205	  1.76083	0.00413729	5.31945e-05	0.0542996
4.3053	   0.7239	0.0460629	  1.18286	 0.016849	  9.95935	  9.91328	  1.18298	  1.75981	0.00415181	5.914e-05	0.0544912
4.3053	   0.8001	0.0461851	  1.18357	 0.018452	  9.95932	  9.91313	  1.18371	  1.75858	0.00416535	6.49384e-05	  0.05467
4.3053	   0.8763	0.0463035	  1.18412	 0.020001	  9.95928	  9.91298	  1.18429	  1.75718	0.00417796	7.05701e-05	0.0548367
4.3053	   0.9525	0.0464178	  1.18452	0.0214909	  9.95924	  9.91283	  1.18471	  1.75564	0.00418968	7.60142e-05	0.0549917
4.3053	   1.0287	0.0465276	  1.18479	0.0229167	   9.9592	  9.91267	  1.18501	  1.75401	0.00420055	8.12488e-05	0.0551356
4.3053	   1.1049	0.0466325	  1.18495	0.0242728	  9.95915	  9.91252	  1.18519	  1.75231	0.00421059	8.62508e-05	0.0552686
4.3053	   1.1811	0.0467322	  1.18501	0.0255538	   9.9591	  9.91237	  1.18529	  1.75058	0.00421982	9.09968e-05	 0.055391
4.3053	   1.2573	0.0468261	    1.185	0.0267544	  9.95904	  9.91222	   1.1853	  1.74884	0.00422826	9.54636e-05	0.0555031
4.3053	   1.3335	0.0469139	  1.18493	0.0278698	  9.95898	  9.91207	  1.18525	  1.74713	0.00423592	9.963e-05	0.0556049
4.3053	   1.4097	0.0469952	  1.18481	0.0288961	  9.95891	  9.91191	  1.18516	  1.74548	0.00424283	0.000103478	0.0556968
4.3053	   1.4859	0.0470697	  1.18465	0.0298305	  9.95883	  9.91176	  1.18503	  1.74391	0.00424901	0.000106993	0.0557789
4.3053	   1.5621	0.0471372	  1.18448	0.0306718	  9.95875	  9.91161	  1.18487	  1.74243	0.00425447	0.000110169	0.0558517
4.3053	   1.6383	0.0471976	  1.18429	0.0314203	  9.95865	  9.91146	  1.18471	  1.74108	0.00425926	0.000113002	0.0559155
4.3053	   1.7145	 0.047251	  1.18411	0.0320779	  9.95855	   9.9113	  1.18454	  1.73985	0.00426342	0.000115497	0.0559709
4.3053	   1.7907	0.0472976	  1.18393	0.0326484	  9.95845	  9.91115	  1.18438	  1.73875	0.00426698	0.000117667	0.0560183
4.3053	   1.8669	0.0473376	  1.18376	0.0331367	  9.95834	    9.911	  1.18423	  1.73779	0.00426999	0.000119528	0.0560585
4.3053	   1.9431	0.0473717	  1.18361	0.0335491	  9.95822	  9.91085	  1.18409	  1.73696	0.00427251	0.000121103	0.0560922
4.3053	   2.0193	0.0474001	  1.18348	0.0338927	  9.95809	  9.91069	  1.18396	  1.73626	0.00427459	0.000122417	  0.05612
4.3053	   2.0955	0.0474236	  1.18336	0.0341751	  9.95796	  9.91054	  1.18385	  1.73567	0.00427629	0.000123498	0.0561427
4.3053	   2.1717	0.0474428	  1.18326	0.0344039	  9.95783	  9.91039	  1.18376	  1.73518	0.00427766	0.000124375	0.0561609
4.3053	   2.2479	0.0474581	  1.18318	0.0345869	  9.95769	  9.91024	  1.18368	  1.73479	0.00427874	0.000125077	0.0561754
4.3053	   2.3241	0.0474703	  1.18311	0.0347311	  9.95755	  9.91008	  1.18362	  1.73447	0.00427959	0.000125631	0.0561868
4.3053	   2.4003	0.0474798	  1.18306	0.0348434	  9.95741	  9.90993	  1.18357	  1.73422	0.00428025	0.000126062	0.0561957
4.3053	   2.4765	0.0474871	  1.18301	0.0349296	  9.95727	  9.90978	  1.18353	  1.73403	0.00428076	0.000126393	0.0562024
4.3053	   2.5527	0.0474927	  1.18298	0.0349949	  9.95712	  9.90963	   1.1835	  1.73388	0.00428114	0.000126644	0.0562075
4.3053	   2.6289	0.0474968	  1.18296	0.0350437	  9.95697	  9.90947	  1.18347	  1.73377	0.00428142	0.000126832	0.0562113
4.3053	   2.7051	0.0474999	  1.18294	0.0350799	  9.95682	  9.90932	  1.18346	  1.73369	0.00428163	0.000126971	0.0562141
4.3053	   2.7813	0.0475022	  1.18292	0.0351062	  9.95667	  9.90917	  1.18344	  1.73363	0.00428178	0.000127073	0.0562161
4.3053	   2.8575	0.0475038	  1.18291	0.0351252	  9.95652	  9.90902	  1.18343	  1.73358	0.00428189	0.000127146	0.0562176
4.3053	   2.9337	 0.047505	   1.1829	0.0351388	  9.95637	  9.90886	  1.18343	  1.73355	0.00428197	0.000127198	0.0562186
4.3053	   3.0099	0.0475058	   1.1829	0.0351483	  9.95622	  9.90871	  1.18342	  1.73353	0.00428203	0.000127235	0.0562194
